id,category,headline,content
0,6," The first phase of Microsoft's $60 billion deal with Nokia will involve $60 billion from SoftBank Group Corp and China’s Tencent’s Tencent+, according to Reuters calculations, but not all investors. Reuters first reported the deal, which is being run by two separate investors. Tencent has a stake of over 5%. Tencent has a 1.6% stake in Microsoft. The second round will use the same investment from SoftBank Group, Reuters reported, but with a smaller investment from Microsoft. (This story corrects paragraph 2, corrects paragraph 5, paragraph 6, paragraph 7) - Reuters","['&lt;p&gt;&lt;p&gt;This investment would include a 20% stake in Microsoft for a total of $61.7 billion, said Robert Cohen, a Microsoft spokesman, adding that the deal does not include other business activities and was not designed to benefit the company.&lt;p&gt;&lt;p&gt;“Microsoft invests heavily in our businesses, but we’re still evaluating all options to ensure we are investing responsibly,” Cohen said. “We’ll be evaluating all options at this time.”&lt;p&gt;&lt;p&gt;The initial investment would pay off about $3.5 billion in Microsoft’s share repurchase, Reuters said, with $2.5 billion going to Tencent, the majority of it coming from China’s Tencent.&lt;p&gt;']"
0,6," Swiss army chief calls for stronger cybersecurity, internet freedom in defense of telecoms firms ","['&lt;p&gt;STOCKHOLM  - A Swedish army chief said on Monday that the army would not be able to maintain the digital rights of telecoms operators as the country’s security agencies fail to protect its communications networks.&lt;p&gt;&lt;p&gt;Chief Armando Ruppel told a news conference the army would not be able to defend the country’s communications networks but he said the telecoms firms should cooperate with authorities to fight internet and internet-related threats.&lt;p&gt;&lt;p&gt;“In order to maintain security, our security forces will be conducting checks and security procedures,” Ruppel told a news conference. “But it can take several months for our defence to fully be built,” he added, without giving further details.&lt;p&gt;&lt;p&gt;The defence ministry last week announced the deployment of 1,600 police officers to defend telecoms networks after the U.S.-based group of internet firms expressed concern over a network threat at the telecoms networks.&lt;p&gt;&lt;p&gt;“We are already at a crossroads,” Ruppel said. “Our security forces and the government of Sweden have become concerned about the intrusions of telecoms providers by hostile countries and will support the army’s efforts to help them and ensure their compliance with the laws.”&lt;p&gt;&lt;p&gt;He warned that telecoms operators were being prevented from exercising their digital rights, and warned that telecoms providers would face sanctions from regulators.&lt;p&gt;']"
0,6, U.S. election tracker shows Trump victory after 5 years ,"['&lt;p&gt;WASHINGTON  - A U.S. election tracker showed Donald Trump’s victory after 5 years on Wednesday, a year after he won the popular vote by nearly 8 million votes.&lt;p&gt;&lt;p&gt;The Trump victory has boosted confidence in the U.S. election as it relates to voter registration and the selection of a new chief executive.&lt;p&gt;&lt;p&gt;The Trump-led election is the largest since 2000 and the biggest since Richard M. Nixon’s victory in 1968. The margin in most states is about 5 percentage points.&lt;p&gt;&lt;p&gt;“We are thrilled to be here to see the U.S. election results and we hope that voters and supporters will follow the progress of the administration’s agenda,” said Jennifer Bush, director of the Project on the States Election Tracking Project, the lead author of the report.&lt;p&gt;&lt;p&gt;This week, the U.S. Senate Judiciary Committee said it will look into whether election officials violated the Hatch Act, a law allowing federal candidates to receive an election bonus if they comply with disclosure requirements.&lt;p&gt;&lt;p&gt;Hatch Act violations are typically small, relatively unconnected to a presidential election.&lt;p&gt;&lt;p&gt;Hatch Act violations were first reported by Reuters on Wednesday.&lt;p&gt; ']"
0,6, Mazda to develop electric bus technology for autonomous driving in Europe ,"['&lt;p&gt;FRANKFURT  - Motorcycle makers Gazoo Motor and BMW AG are set to explore how they can develop a high-speed autonomous driving technology that will be used in self-driving cars, in Europe next year, its chief executive said on Thursday.&lt;p&gt;&lt;p&gt;Zoo said in February it was working on an autonomous driving technology called GED Autonomous, based on a similar concept unveiled by its autonomous truck prototype in December.&lt;p&gt;&lt;p&gt;“As you look back on it all, I think GED Autonomous is a very logical next step and I think the automotive industry will be more receptive to this idea because it looks like the future is already here,” Zuckermann said.&lt;p&gt;&lt;p&gt;GED Autonomous uses a combination of sensors to detect and control vehicles, like a driver will respond with a certain frequency when approaching a certain obstacle or obstacle.&lt;p&gt;&lt;p&gt;GED Autonomous does not have driver assistance because it takes time to operate and to respond to feedback. However, it is the first vehicle of the self-driving segment to operate autonomously in the European Union, the automotive body of which is headed by Chief Executive Kari Inglefeldt.&lt;p&gt;&lt;p&gt;Inglefeldt said the company would use the data and the self-driving system to optimize its vehicle design to meet European requirements.&lt;p&gt; ']"
0,6," Dow Jones' $4.5 billion IPO goes public in U.S., Europe ","['&lt;p&gt; - Dow Jones Inc, the online video streaming service’s largest U.S. stock market listing, plans to open its first U.S. online brokerage on Wednesday, its latest round in the Dow Jones industrial average open-marketing market.&lt;p&gt;&lt;p&gt;Dow Jones is still in the early stages of evaluating its plans, and preliminary pricing remains unknown.&lt;p&gt;&lt;p&gt;The company is exploring a total valuation of $5 billion that includes a $100 million stake in Tesla Inc’s new headquarters and a $400 million acquisition of a 50% stake in online platform Grindr Inc.&lt;p&gt;&lt;p&gt;The online brokerage aims to offer a service in less than a month, the company said, adding that it “will do so primarily to increase customer confidence,” and to create “a marketplace of value for our customers”.&lt;p&gt;&lt;p&gt;“While our primary goal is to establish an ecosystem of higher-paying professionals working from home and make our customers comfortable with our service, this will be our first real retail offering,” a spokesman said.&lt;p&gt; ']"
0,6, U.S. antitrust regulator: 'It would be the next Apple' ,"['&lt;p&gt;WASHINGTON  - The Federal Trade Commission (FTC) said on Thursday it would be the next Apple Inc - a move that could reshape the industry in the United States, as it tries to protect consumers and their choices.&lt;p&gt;&lt;p&gt;The U.S. regulator said it would issue new antitrust guidance on Thursday that will create a national marketplace for small and medium-sized businesses and provide greater flexibility to implement rules and practices that protect consumers, small businesses and small businesses alike.&lt;p&gt;&lt;p&gt;U.S. Justice Department antitrust head Robert Goodlatte announced last month that he would ask the FTC to establish a National Antitrust Bureau.&lt;p&gt;&lt;p&gt;Last month, Goodlatte called on President Joe Biden to appoint a special prosecutor to investigate potential violations of antitrust law.&lt;p&gt;&lt;p&gt;In its order, the FTC said it had “a significant number of ongoing and valid antitrust investigations underway regarding Apple, the iPhone maker, and its use of anticompetitive practices.”&lt;p&gt;&lt;p&gt;“This information is crucial to our ability to conduct a fair and balanced federal antitrust investigation into Apple, the iPhone maker, and its use of anticompetitive practices,” the order said.&lt;p&gt; ']"
0,6, China's Xiaomi to list as a stock market stock after it reaches regulatory approval ,"['&lt;p&gt; - China’s Xiaomi Co Ltd said on Monday it had submitted its regulatory approval to the country’s securities regulator for listing on the Beijing Stock Exchange (BRIC), the fourth time it has listed on the stock exchange.&lt;p&gt;&lt;p&gt;The company, which sold shares of a range of healthcare software firm Humana Inc last year, will be listed on the U.S. Nasdaq in the third quarter of 2021, Xiaomi said in a regulatory filing on its platform.&lt;p&gt;&lt;p&gt;The listing of Xiaomi’s shares came at a time when China is considering easing regulation of the country’s top three most important internet platforms.&lt;p&gt;&lt;p&gt;China’s government is tightening regulatory grip on the country’s internet giants including Tencent Holdings Corp, Huawei Technologies Co Ltd and Huawei Technologies Co Ltd.&lt;p&gt;&lt;p&gt;Xiaomi, founded in 2000, is a mobile-phone maker and software company headquartered in the southern city of Hangzhou in southwest China’s Zhejiang province.&lt;p&gt;&lt;p&gt;“The government has shown it is ready to support the growth of the internet, and we’re ready for the market to take notice of our offerings,” the company’s website read.&lt;p&gt; ']"
0,6, Facebook and Alphabet's Google to invest $500 million in U.S. search ,"['&lt;p&gt; - Alphabet’s Google is preparing to invest $500 million into the U.S. search business, as the tech giants pursue greater collaboration and greater commercial opportunities, the Wall Street Journal reported on Wednesday.&lt;p&gt;&lt;p&gt;The company will invest $200 million this year in technology services, including advertising and search, and $400 million in research and development, it said.&lt;p&gt;&lt;p&gt;Google also plans to use proceeds from the venture, known as “alternative public offerings”, to accelerate search in the U.S. and its growing international footprint, the report added.&lt;p&gt;&lt;p&gt;The investment is not the first time Facebook, Google and Alphabet have made strategic investments in search.&lt;p&gt; ']"
0,6, Luxury real estate startup Tencent hits market debut ,"['&lt;p&gt; - Luxury real estate developer Tencent Holdings Inc said on Thursday it was a market debut for the initial public offering (IPO) of its popular real estate brand Tencent Holdings Inc, after it scored a $1 billion funding round from the private equity firm Round Rock Ventures.&lt;p&gt;&lt;p&gt;It said Tencent Holdings will be launched on December 17 for $1.9 billion in proceeds from a public offering, with proceeds going to support its expansion to include luxury apartments, motels and luxury sport properties.&lt;p&gt;&lt;p&gt;The listing, expected in early 2020, follows the U.S. listing of shares by a Hong Kong-listed company last year, which resulted in a regulatory crackdown and heightened scrutiny of the industry.&lt;p&gt;&lt;p&gt;The IPO will be conducted in three initial public offerings - a public offering and an initial public offering - with proceeds going to support Tencent’s expansion to include luxury apartments, motels and luxury sport properties, as well as further develop the brand, said Kevin Huang, vice president of international equity at Tencent.&lt;p&gt;&lt;p&gt;“This is an excellent opportunity to bring the luxury real estate brand to the masses,” Huang said.&lt;p&gt;&lt;p&gt;The offering is expected to close in the second quarter of 2021, Tencent said.&lt;p&gt;']"
0,6, Venezuela seeks to halt $22 billion U.S. oil pipeline deal ,"['&lt;p&gt;Venezuela is seeking to halt a U.S. $22 billion U.S. pipeline deal struck this year that would have allowed Venezuela to export the oil to the United States through a natural gas pipeline owned by American refiners and a subsidiary of South American private-sector investor Oceana Holdings.&lt;p&gt;&lt;p&gt;The deal, the first of its kind in the world, would have allowed Venezuelan producers of U.S. refiners the flexibility to build their own gas production, if that proved feasible, while reducing the import of Venezuelan imports from the United States.&lt;p&gt;&lt;p&gt;The United States and its allies have blocked the plan. Venezuela’s opposition National Action Party (NAD) and its allies have said the United States will do more to rein in the country’s oil industry than curb its output.&lt;p&gt;&lt;p&gt;The agreement has also drawn scrutiny from environmental groups, a key sticking point in Venezuela’s relationship with the United States, and with Venezuela’s main opposition party.&lt;p&gt;&lt;p&gt;Environmental groups contend that the deal is a step in the wrong direction.&lt;p&gt;&lt;p&gt;“The proposal by the United States would allow Venezuelan refiners, which have access to an American refiner’s market, to extract the oil without paying foreign companies, without any environmental impact,” said John Deasy, president of the Sierra Club, a nonprofit group that opposed the deal.&lt;p&gt;']"
0,6, Ethereum surges 15-fold in price after debut ,"['&lt;p&gt; - A surge in cryptocurrency demand has led to a surge in the price of some of the most popular cryptocurrencies, the U.S. cryptocurrency exchange ERC20 said on Wednesday, with an increase of 5.2% to $11,858. (bit.ly/3Rp3N1r)&lt;p&gt;&lt;p&gt;Demand has risen so much over the past year that it has led some companies to switch from traditional assets to digital assets.&lt;p&gt;&lt;p&gt;While those switch paths have allowed companies to raise their prices and grow their stock market capitalization, others have been forced to do so by the COVID-19 pandemic and its impact on the U.S. economy.&lt;p&gt;&lt;p&gt;Ethereum, one of the most popular cryptocurrencies, was last up 1.3% at $11,850 before the COVID-19 pandemic.&lt;p&gt;&lt;p&gt;Cryptocurrency prices in the U.S. surged as much as 3% this year, putting them above those of the global dollar and above those of the euro and the pound.&lt;p&gt;&lt;p&gt;The market also saw a surge in demand for cryptocurrency products like bitcoin, while bitcoin prices have remained relatively steady.&lt;p&gt; ']"
0,6, China's top court urges Xiaomi to cooperate with probe over patent infringement ,"['&lt;p&gt; - China’s Supreme Court on Monday urged Xiaomi to cooperate with an investigation into allegations it infringes on a patent, saying the company had failed to notify its suppliers when a trade war between the two companies began.&lt;p&gt;&lt;p&gt;The U.S.-based maker of smartphones has long been accused of monopolizing the supply of its phones, which are now under Xiaomi’s control.&lt;p&gt;&lt;p&gt;The company has denied all of the allegations.&lt;p&gt;&lt;p&gt;On Monday, a court in the southern city of Henan told Xiaomi, in what appeared to be a rare diplomatic resolution, that the patent infringement was unrelated to any conflict between the two firms, Xinhua News Agency reported.&lt;p&gt;&lt;p&gt;Xiaomi declined to comment.&lt;p&gt;&lt;p&gt;The lawsuit by Xiaomi aims to force its Chinese competitors to pay China’s top court for alleged infringement of the country’s three-decade patent monopoly.&lt;p&gt;&lt;p&gt;China has been aggressively pursuing its own patent monopoly cases in the United States, seeking to rein in Xiaomi’s business model while taking its country back from Microsoft Corp.&lt;p&gt;&lt;p&gt;Xiaomi is also fighting a battle with China, accusing it of monopolizing some phone parts.&lt;p&gt;&lt;p&gt;The lawsuit was filed by former Xiaomi employees, in response to allegations Xiaomi infringed on some patents. The lawsuit was filed by former Xiaomi employees.&lt;p&gt; ']"
0,6, Exclusive: German regulators say they may be able to help China's anticompetitive Chinese internet firms without forcing them to pay hefty fines - sources ,"['&lt;p&gt;BEIJING  - German regulators have flagged that they may have to help China’s anticompetitive internet firms without forcing them to pay hefty fines, sources have told Reuters.&lt;p&gt;&lt;p&gt;The industry has struggled with the Chinese economy since 2013 due to a global internet crackdown and an intensifying crackdown on anticompetitive behaviour by government regulators.&lt;p&gt;&lt;p&gt;“China’s economy is in its very infancy, and I don’t know how to manage it, but we’re currently doing our best,” said one of the sources, requesting anonymity.&lt;p&gt;&lt;p&gt;Some of the EU’s top financial regulators were last year accused by Beijing of failing to curb anticompetitive behaviour, with the Financial Times’ reporting on Jan. 7 that Beijing was “making it harder and harder to catch those that violate anti-monopoly rules.”&lt;p&gt;&lt;p&gt;Last month, the Financial Times reported that the Chinese authorities were also putting in place fines to combat anticompetitive behaviour by Facebook, Google and other companies.&lt;p&gt;&lt;p&gt;Last month, Reuters published a story about the EU antitrust watchdog “anti-trust” comments by China’s top antitrust official, who said China’s anticompetitive actions could disrupt the bloc’s efforts to counter anticompetitive behaviour, including in China.&lt;p&gt;&lt;p&gt;China denies wrongdoing.&lt;p&gt;']"
0,6," In a separate development, a British court ruled this week that Uber had to pay Facebook for a portion of its traffic it sends over a border. In another development, a British court ruled this week that Uber had to pay Facebook for a portion of its traffic it sends over a border. In another development, a British court ruled this week that Uber had to pay Facebook for a portion of its traffic it sends over a border. “We have always maintained that it is a private company and that it is subject to the law”, British court ruled on Tuesday.","['&lt;p&gt;&lt;p&gt;Uber said the trial at which it faces charges related to its drivers’ use of the social network was confidential and the case had not been resolved.&lt;p&gt;&lt;p&gt;“We are pleased that the court has finally recognized that the UK is a country that values privacy, and that we cannot, and should not, continue to operate with impunity,” a company spokesperson said in an emailed statement.&lt;p&gt;&lt;p&gt;The judge in Britain’s Northern District Court in October dismissed a lawsuit filed by Uber that had accused it of misusing the country’s border system in processing large volumes of traffic.&lt;p&gt;&lt;p&gt;In its legal challenge, the British government argued that Uber drivers’ behaviour violated human rights by sending thousands of drivers across the border illegally without paying for it, a claim that Uber had failed to prove.&lt;p&gt;&lt;p&gt;Last week, U.S. District Judge James Robart in Manhattan dismissed the California case that Uber was violating human rights by sending more than 30,000 drivers across the border illegally without paying for it.&lt;p&gt;']"
0,6, Vodafone gets more than $9 billion from Google for U.S. ads ,"['&lt;p&gt; - Vodafone NV, the world’s largest cellular phone operator, will receive about $9 billion from Google for U.S. ads for U.S. mobile and broadband services, the world’s largest cell phone operator said on Tuesday.&lt;p&gt;&lt;p&gt;The deal comes after Verizon Communications Inc reported a $1.2 billion loss for the year ending Dec. 31 after it raised $2.5 billion in a Series C funding round.&lt;p&gt;&lt;p&gt;Vodafone’s share price was down 2.2% to $1.02 in afternoon trading.&lt;p&gt;&lt;p&gt;It has said it plans to add 50,000 new U.S. customers by the end of 2020.&lt;p&gt; ']"
0,6, China's Alibaba orders $37 billion worth of shares in Baidu ,"['&lt;p&gt;SHANGHAI  - Alibaba Group Holding Co Ltd said on Tuesday it would sell 1.9 million shares in Chinese e-commerce giant Baidu after the Chinese internet giant blocked the stock exchange from listing there in a regulatory crackdown.&lt;p&gt;&lt;p&gt;The stock exchange in the southern city of Hangzhou was set up last year to process stock market transactions. But the Chinese social media giant said it had blocked Baidu’s listings from processing payments, making it unable to process payments online and forcing some shops to close.&lt;p&gt;&lt;p&gt;Alibaba did not immediately respond to a request for comment.&lt;p&gt;&lt;p&gt;It said it would buy 1.9 million shares in Baidu at a price of 2 yuan ($37.48) per share and issue 5.1 million shares, the equivalent of about 9 million shares in a single share, for an initial public offering of around HK$1.86 billion.&lt;p&gt; ']"
0,6, UK to cut online payments by 20% ,"['&lt;p&gt;LONDON  - Britain to cut online payments by 20% by 2027, the first of which would be voluntary, a government minister said on Monday.&lt;p&gt;&lt;p&gt;Robinhood said the service was free to the public and that it would enable people to make payments anonymously.&lt;p&gt;&lt;p&gt;But it said the digital payments service would be subject to government approval and that it would not accept personal payment or other types of payment.&lt;p&gt;&lt;p&gt;It said payment technology would still be around in the UK following the closure of the COVID-19 pandemic, but said it had increased in speed with technology.&lt;p&gt;&lt;p&gt;Online payments are used by more than 1 billion people in Britain, with over 1,000 firms offering services, according to government data.&lt;p&gt; ']"
0,6, Factbox: The 'tipping point' for U.S. presidential candidates ,"['&lt;p&gt;WASHINGTON  - Donald Trump is poised to lead the United States on Tuesday, a sign he may be on track to earn the support of many Americans who view him with suspicion.&lt;p&gt;&lt;p&gt;His campaign chairman, Paul Manafort, has called it “a critical day for the United States” for voters in battleground states who have traditionally been more supportive of his Republican rivals.&lt;p&gt;&lt;p&gt;The billionaire businessman, who is weighing whether to run for president in 2020, has tapped advisers in key battleground states, such as David Axelrod and Jake Sullivan, to advance his agenda and to win over voters who have traditionally been at odds with him.&lt;p&gt;&lt;p&gt;In his first days in office, his chief strategist, Steve Bannon, said he was leaning toward running but declined to disclose the campaign’s strategy. Trump also said he was “very, very confident in the U.S. economy and I believe that’s what we need to win the November election.”&lt;p&gt;&lt;p&gt;The campaign is raising money in battleground states that are critical for the Republican nominee, which could propel him to the top of the ticket.&lt;p&gt;&lt;p&gt;Republican National Committee Chairman Reince Priebus recently told Fox News’s Greta van Susteren he is considering running in states where President Joe Biden has ruled.&lt;p&gt;']"
0,6," The world's biggest cryptocurrency market cap hit $14.5 billion in mid-January, sources told Reuters on Friday, more than twice the $2.3 billion that was in January.","['&lt;p&gt;&lt;p&gt;The world’s biggest cryptocurrency is expected to reach a market cap of more than $14.5 billion this year, according to data from CoinCompare, with $100 billion worth of bitcoin, ether and bitcoin assets traded.&lt;p&gt;&lt;p&gt;Shares in major cryptocurrency exchanges were up around 17% in mid-January. That led some investors to speculate that bitcoin might rise even higher in the short term, with some betting it would surpass the $1 trillion bitcoin price target.&lt;p&gt;&lt;p&gt;Goldman Sachs & Co has also jumped on the cryptocurrency hype. Its $7.6 billion funding round last month pushed the price target of bitcoin to $30, up from a range of $20-$30 this month.&lt;p&gt;&lt;p&gt;Bitcoin is backed by the private blockchain network Bitcoin Cash which powers over $1 trillion in assets, according to CoinCompare.&lt;p&gt;&lt;p&gt;The world’s largest cryptocurrency market cap hit $14.5 billion in mid-January, more than twice the $2.3 billion that was in January, sources said. The market cap was still above the $1 trillion peak for CryptoCompare, which tracks digital assets.&lt;p&gt;&lt;p&gt;In January, Bitcoin closed up nearly 20% in premarket trading, its highest level since Jan. 20.&lt;p&gt;']"
0,6," SIRI announces plan to cut ties with SPAC, Google ","['&lt;p&gt;NEW YORK  - The U.S. government on Tuesday announced plans to cut ties with one of the largest technology firms in the country, the Internet search and advertising giant SPAC, after it said in an internal document on Monday it would divest from SPAC in the next three months.&lt;p&gt;&lt;p&gt;In a statement, SPAC said the new measures were ""driven by shareholder needs to make the most informed decisions regarding the strategic strategic interests of the SPAC Group.""&lt;p&gt;&lt;p&gt;In the revised plan, which is due to be released in the coming weeks, the SPAC was ordered to cut ties with Microsoft Corp, Google’s Chrome browser, Facebook’s Safari and Amazon.com Inc’s Amazon Web Services (AWS).&lt;p&gt;&lt;p&gt;The move was a direct challenge to SPAC’s efforts to diversify its workforce while it continues to strengthen its services offerings.&lt;p&gt;&lt;p&gt;SPAC did not disclose which companies or technology companies would be cut off from SPAC for the new year.&lt;p&gt; ']"
0,6, Finance minister criticises Chinese tech firms for slowing down competition ,"['&lt;p&gt;BEIJING  - China’s Finance Minister Li Shufu criticised the Chinese tech giants for slowing down competition last year after some detained Chinese internet giants - including Tencent and Alibaba - began slowing down Chinese internet traffic, an assessment that angered Beijing’s dominance in the lucrative digital space.&lt;p&gt;&lt;p&gt;“It’s been very unfair for a long time now,” Li, who heads the ministry’s antitrust and market competition committee, said in an interview. “But we must not repeat the mistakes of the past.”&lt;p&gt;&lt;p&gt;Li dismissed the criticism on Monday as a “meme” that would distract from the bigger issue.&lt;p&gt;&lt;p&gt;“They slowed down competition in China in a big way,” he said.&lt;p&gt;&lt;p&gt;Chinese internet firms are facing hefty fines from state regulators for blocking and slowing down Chinese traffic, and a ban on the services of China’s largest internet firms after the Chinese Communist Party ordered restrictions last year.&lt;p&gt;&lt;p&gt;The crackdown was prompted by the arrest and interrogation of former Tencent CEO Shu Tse-tung in December and subsequent firing of Tencent’s chairman by Beijing’s Financial Bureau, the country’s top prosecutor, Chang Hui-tung, said on Tuesday.&lt;p&gt;&lt;p&gt;Tencent and Alibaba had also suspended the services of Chinese internet firms in December, while China’s Alibaba has since said it was cooperating with authorities.&lt;p&gt; ']"
0,6, UK's Amazon says no restrictions on UK content but asks it to consider 'non-UK content' ,"['&lt;p&gt;LONDON  - Britain’s top e-commerce company Amazon said on Tuesday it would not be looking to impose strict regulations over its UK offerings and said it would consider content from non-UK sources as a priority for it in a global negotiation.&lt;p&gt;&lt;p&gt;The company said it was exploring the possibility of adding a “non-UK content” section in future.&lt;p&gt;&lt;p&gt;Britain’s independent Culture Secretary, Rebecca Hodge, told a parliamentary inquiry on Wednesday it was a “critical issue for us as we are a global leader in digital innovation and are committed to delivering an open and diverse society.”&lt;p&gt;&lt;p&gt;The UK’s copyright watchdog, the Digital Rights Commission, told the House of Commons Digital Policy and Regulation Committee that if the country did not make clear an agreement by the end of 2021, the commission would consider “non-UK content” in the negotiations.&lt;p&gt;&lt;p&gt;In its annual annual report on Wednesday, Amazon said it was making “great progress” with its UK operations.&lt;p&gt;&lt;p&gt;“Our approach is based on a review of the UK’s digital infrastructure, which we will assess during the next 12 months.”&lt;p&gt; ']"
0,6, U.S. Senate panel rules on how the government must use Facebook ,"['&lt;p&gt;WASHINGTON  - The U.S. Senate on Friday approved a bill to require Facebook Inc to use its technology to prevent false or misleading content on its platform as part of government and consumer oversight, as it seeks to move toward its goals of protecting the safety of Americans from dangerous misinformation.&lt;p&gt;&lt;p&gt;The panel, chaired by Sen. Mark Warner of Virginia, introduced a bipartisan bill in January. It would also require Facebook and Alphabet’s Google Inc to go after suspected hate groups.&lt;p&gt;&lt;p&gt;It would also require internet companies to make “neutral and meaningful claims without any false content.”&lt;p&gt;&lt;p&gt;Facebook has said it wants the bill adopted to create a “digital equivalent” to its content policy.&lt;p&gt;&lt;p&gt;The tech giant has denied that it is seeking to censor the news.&lt;p&gt;&lt;p&gt;Last year, Facebook suspended an employee who posted a video with the caption “Free speech,” citing concerns about his content and the company’s reputation among users.&lt;p&gt;&lt;p&gt;“The Department of Justice understands that these sorts of policies can have a significant impact on the safety of our consumers and society,” Facebook said in a blog post.&lt;p&gt;&lt;p&gt;Democratic lawmakers are pushing for a tougher approach to Facebook’s practices that critics say violate users’ First Amendment rights.&lt;p&gt; ']"
0,6, Biden tells Congress he will seek authorization to block Amazon.com from growing ,"['&lt;p&gt;WASHINGTON  - U.S. Representative Jim Jordan said Wednesday he will seek a Congressional authorization to block the U.S. Amazon.com Inc from becoming a U.S. national security threat.&lt;p&gt;&lt;p&gt;The move comes at a time Amazon, the world’s largest private-sector employer by market value, has been expanding in recent months as President Donald Trump has pushed back against Amazon and other tech giants in the world’s largest online marketplace.&lt;p&gt;&lt;p&gt;“We should not be getting in the way of progress,” Jordan said in a letter sent to House Republican Leader Ryan Ryan, requesting a copy of the resolution.&lt;p&gt;&lt;p&gt;“There’s no better time for us to find a way forward on Amazon. It’s time to take action against the assault that the President has been running, and also stop the assault on our businesses.”&lt;p&gt;&lt;p&gt;The measure, which he has vowed to pass in a voice vote, calls for Amazon to become an affiliate of a trade group representing U.S. auto and energy firms that was created by a deal struck with Germany’s Daimler AG.&lt;p&gt; ']"
0,6, Exclusive: Tesla shares fall as lower valuation pushes gains to $19 ,"['&lt;p&gt; - Shares in Tesla Motors plunged as investors rallied after the company’s shares tumbled on Wednesday, hitting a record low of $19, according to data from Refinitiv.&lt;p&gt;&lt;p&gt;Exclusive: Tesla shares fall as lower valuation pushes gains to $19&lt;p&gt;&lt;p&gt;“We’re now approaching a peak as the value of Tesla’s stock is over $2 billion higher than our record peak,” said Nicholas Zahn, senior analyst at Refinitiv.&lt;p&gt;&lt;p&gt;Tesla’s shares have been down more than 25% so far this year. The stock was down 4% at $49.99 this week.&lt;p&gt;&lt;p&gt;Tesla’s stock has soared so far this year, hitting record highs of $51.84 in October 2020. Investors also tend to move their money around faster than stocks in the stock market.&lt;p&gt;&lt;p&gt;Tesla shares fell as low as $19 in premarket trading. (reut.rs/2z8K1o)&lt;p&gt;&lt;p&gt;Tesla shares fell as low as $19.14 in premarket trading.&lt;p&gt; ']"
0,6," Sebastian Vettel's Mercedes has reached the point where the German supercar is considered the most important car in Formula E, it was reported on Sunday. “He is the most important driver” in the world. However, Vettel, the Austrian Grand Prix champion, is still on pace to win the season’s first two titles, he said in an interview with GermanyOnline.com (lt;p&gt;FRANKFURT/LONDON  - Sebastian Vettel’s Mercedes has reached the point where the German supercar is considered the most important car in Formula E, it was reported on Sunday.","['&lt;p&gt;&lt;p&gt;Vettel said he wanted to show his dominance during the season, and that would help to win titles in Europe, Africa, China and India. He is the youngest champion at the moment, though he still has three years to go.&lt;p&gt;&lt;p&gt;“I would like to win titles in Europe,” he said. “If I don’t win titles there won’t be any chance of me winning one in Europe.”&lt;p&gt;&lt;p&gt;“I think that would help to win Formula E again because there is no one in Formula E that has been able to beat me. I don’t know who has been quickest.”&lt;p&gt;&lt;p&gt;In December, Vettel led all drivers in the world in points in the German Grand Prix while Kimi said at the time that he would become a top driver in Europe.&lt;p&gt;']"
0,6, Nokia plans to roll out next-generation 5G wireless chips in India ,"['&lt;p&gt;NEW DELHI  - Nokia plans to roll out next-generation 5G wireless chips in India to help it compete in the global market for mobile phone customers, the Finnish telecoms conglomerate said on Wednesday.&lt;p&gt;&lt;p&gt;It will also build a new unit to make chips for mobile phones such as the Lumia phones or 5G chips for phones with 5G connectivity.&lt;p&gt;&lt;p&gt;Nokia will launch a new wireless product, the Nokia Mobile Technology Centre, next month in Mumbai, which will be launched in India.&lt;p&gt;&lt;p&gt;Nokia said it will also make 5G chips for 5G connectivity on its flagship mobile devices, the Lumia 900 and the Lumia 900+.&lt;p&gt; ']"
0,6, The first half of 2020 will see fewer users browsing online - but not for long! ,"['&lt;p&gt; - Online shopping is likely to go away at some point in 2020, with the number of people using social media on average increasing as users stay at home, according to a study published in the journal Science.&lt;p&gt;&lt;p&gt;Online shopping is likely to have a similar impact to the time period before the pandemic, with people spending more time online, according to the study.&lt;p&gt;&lt;p&gt;The study found that when users visited shops or websites directly, they spent significantly less time browsing because they were more comfortable in home and had fewer habits to change.&lt;p&gt;&lt;p&gt;“The more online, the less we feel like spending time,” said Dr Peter Knoll, a research fellow at the University of Cambridge and one of the authors of the study.&lt;p&gt;&lt;p&gt;“We don’t think that people will necessarily be switching to social media to be engaged in the things they are doing, so it seems like it will become more of an activity.”&lt;p&gt;&lt;p&gt;“It will also have a significant impact on the size of the gap between the average shopping behaviour and the average spending behaviour.”&lt;p&gt;&lt;p&gt;The study, which focuses on the impact of technology on online behaviour by researchers from the University of Cambridge and the University of Michigan, comes ahead of a similar study by the University of Arizona that looked at the use of social media by Americans between 1980 and 2017.&lt;p&gt;']"
